,name,typ_0,typ_1,x,y
1538,"Ambulancia zubného lekárstva, MDDr. Sandra Benhatchi, Košice-Sídlisko KVP, (KALA-DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2160937,48.7147646
1539,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (Univerzitná nemocnica - Nemocnica svätého Michala, a. s.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2562367,48.7179515
1540,"Ambulancia zubného lekárstva, MUDr. Zuzana Fejka Štovčíková, Košice-Staré Mesto, (Smile Design s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2526323,48.727427
1541,"Ambulancia zubného lekárstva, MDDr. Klaudia Krempaská, Košice-Juh, (KMK dent)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2452241,48.7055313
1542,"Ambulancia zubného lekárstva, MDDr. Vladimír Strečko, Košice-Staré Mesto, (Schill Dental Clinic Košice s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2649046,48.7184194
1543,"Ambulancia zubného lekárstva, MUDr. Alica Pavlíková, Košice-Západ, (famildent)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.238876,48.7133442
1544,"Ambulancia zubného lekárstva, MUDr. Milko Rusinko, Košice-Dargov.hrdinov, (MUDr. Milko Rusinko s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2884835,48.7278911
1545,"Puredent, zubná ambulancia, MDDr. Natália Ondovčinová, Hlinkova 1/C, Košice-Juh, (Dentol Perfect s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2581056,48.7134695
1546,"Ambulancia zubného lekárstva, MDDr. Lucia Kurjanová, Košice-Staré Mesto, (LUK Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2579442,48.7236482
1547,"Ambulancia zubného lekárstva, MUDr. Jozef Minčík, PhD., Košice-Západ, (All Dente s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2300065,48.7188383
1548,"Ambulancia zubného lekárstva, MUDr. Katarína Mižáková, Košice-Sever, (JES DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2460726,48.735179
1549,"Ambulancia zubného lekárstva, MUDr. Silvia Nedbáleková, Košice-Dargov.hrdinov, (DENTALORTHO s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2824586,48.7395041
1550,"Ambulancia zubného lekárstva, MDDr. Lenka Budziňáková, Košice-Staré Mesto, (QUALIDENT, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2503843,48.7295123
1551,"Ambulancia zubného lekárstva, MUDr. Elena Ryšová, Košice-Západ, (ERY Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2339411,48.7163576
1552,"Ambulancia zubného lekárstva, MDDr. Soňa Svobodová, Košice-Staré Mesto, (SOS Dent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.250076,48.726817
1553,"Ambulancia zubného lekárstva, MDDr. Tomáš Barna, Košice-Nad jazerom, (D.SANUS s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2904875,48.6844706
1554,"Ambulancia zubného lekárstva, MDDr. Jana Ohlasová, Košice-Juh, (OHLASDENT s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2510431,48.7098851
1555,"Ambulancia zubného lekárstva, MUDr. Lívia Vargová, Košice-Dargov.hrdinov, (LV DENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2824586,48.7395041
1556,"Ambulancia zubného lekárstva, Košice-Staré Mesto, (DentaTec s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2611336,48.7226828
1557,"Ambulancia zubného lekárstva, MUDr. Lucia Blanárová, Košice-Staré Mesto, (Amadent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2535608,48.731266
1558,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1559,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1560,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1561,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1562,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1563,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1564,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1565,"Ambulancia zubného lekárstva, Košice-Juh, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2553325,48.7091486
1566,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1567,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1568,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1569,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1570,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1571,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1572,"Ambulancia zubného lekárstva, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2374149,48.7221636
1573,"Ambulancia zubného lekárstva, MDDr. Deana Rozprávková, Košice-Staré Mesto, (Alžbetinum s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2530113,48.7193269
1574,"Ambulancia zubného lekárstva, Košice-Juh, (Scarlett Clinic s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2515786,48.7012859
1575,"Ambulancia zubného lekárstva, MUDr. Jolana Hrušovská, Košice-Dargov.hrdinov, (FABRYDENT s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2819216,48.7441499
1576,"Ambulancia zubného lekárstva, Košice-Západ, (Ergomed Poliklinika, s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.24471,48.7080329
1577,"Ambulancia zubného lekárstva, MDDr. Viliam Nagy, Košice-Západ, (KEROdent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.23927,48.7164927
1578,"Ambulancia zubného lekárstva, MUDr. Katarína Lukáčová, Košice-Staré Mesto, (LKDdent s.r.o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2622222,48.7188282
1579,"Ambulancia zubného lekárstva, MUDr. Dagmar Ledecká , Košice-Západ, (ZUBKY s. r. o.)",ambulancia zubného lekárstva,ambulancia zubného lekárstva,21.2424789,48.7215967
2080,Ležiaca Bosorka,restaurant,restaurant,21.2376593,48.7067268
2081,Koliba,restaurant,restaurant,21.2064871,48.7096052
2082,U hasiča,restaurant,restaurant,21.261776,48.7134839
2083,Stará sýpka,restaurant,restaurant,21.2594139,48.7157963
2084,Mavisa,restaurant,restaurant,21.2605059,48.7161005
2085,Grill Pub,restaurant,restaurant,21.2557315,48.7183675
2086,Golden Royal,restaurant,restaurant,21.2597045,48.7248843
2087,Tempus,restaurant,restaurant,21.2612489,48.6888817
2088,Alpinka,restaurant,restaurant,21.1813823,48.7602728
2089,Občerstvenie na rázcestí,restaurant,restaurant,21.1864268,48.7586903
2090,Dobré časy,restaurant,restaurant,21.2613598,48.7196603
2091,Vigvam,restaurant,restaurant,21.2388213,48.7138481
2092,Mandarin,restaurant,restaurant,21.2386425,48.7137271
2093,OhniskO Fire Dining & Brew Bar,restaurant,restaurant,21.2546585,48.7314879
2094,Pizzeria Palermo,restaurant,restaurant,21.2607726,48.7288535
2095,Vega Heaven,restaurant,restaurant,21.2602937,48.7204013
2096,Le Colonial,restaurant,restaurant,21.2587211,48.7182432
2097,Villa Regia,restaurant,restaurant,21.2556765,48.7205594
2098,Keltská krčma,restaurant,restaurant,21.2559231,48.7235466
2099,Rodeo Club,restaurant,restaurant,21.2115889,48.713135
2100,Bowling Pub KVP,restaurant,restaurant,21.2140039,48.7159247
2101,Med Malina,restaurant,restaurant,21.2568032,48.7234952
2102,Cerberos,restaurant,restaurant,21.2876238,48.7379071
2103,Pizzeria Bazaar,restaurant,restaurant,21.2556417,48.7200012
2104,YAMA perform plac,restaurant,restaurant,21.2461662,48.7256721
2105,Šport,restaurant,restaurant,21.2497827,48.7307069
2106,Krčma Letná,restaurant,restaurant,21.2492756,48.7315885
2107,Santa Lucia,restaurant,restaurant,21.2457109,48.7261165
2108,Modena,restaurant,restaurant,21.2567394,48.7205047
2109,Kleopatra,restaurant,restaurant,21.2582393,48.7192058
2110,Redstone,restaurant,restaurant,21.2615639,48.7211972
2111,Camelot,restaurant,restaurant,21.2592322,48.7224996
2112,Tuami,restaurant,restaurant,21.2564361,48.7225449
2113,Mandarin,restaurant,restaurant,21.2595629,48.7212569
2114,Rosto Steak House,restaurant,restaurant,21.2601258,48.7206116
2115,U Čierneho Baróna,restaurant,restaurant,21.2592554,48.7077688
2116,Meryem,restaurant,restaurant,21.258859,48.7175099
2117,Pizza Domček,restaurant,restaurant,21.2541786,48.7353726
2118,Pub u Pažravca,restaurant,restaurant,21.2615017,48.7157184
2119,Hotel Privilege,restaurant,restaurant,21.2449423,48.7055731
2120,Slovenská reštaurácia,restaurant,restaurant,21.2615744,48.7156297
2121,Magnólia,restaurant,restaurant,21.2963102,48.73457
2122,U Katky,restaurant,restaurant,21.2704349,48.7525755
2123,Mariánka,restaurant,restaurant,21.2558407,48.7265591
2124,Astorka club,restaurant,restaurant,21.2599628,48.7107969
2125,Ryba Anička,restaurant,restaurant,21.254609,48.744942
2126,Malá Praha,restaurant,restaurant,21.2430999,48.7286534
2127,Jedáleň Pizzeria,restaurant,restaurant,21.2265992,48.7127213
2128,Bufet u Medveďa,restaurant,restaurant,21.2003557,48.7862942
2129,Reštaurácia El Salvador & Pizzeria Di Trevi,restaurant,restaurant,21.2187765,48.6853278
2130,Club jo-jo,restaurant,restaurant,21.2577323,48.7582541
2131,Pivnica na viniciach,restaurant,restaurant,21.2548194,48.7616534
2132,Reštaurácia pri splave,restaurant,restaurant,21.2575926,48.7441328
2133,Tobi,restaurant,restaurant,21.25262,48.7313548
2134,12 apoštolov,restaurant,restaurant,21.2580982,48.7244331
2135,Penzión Nad bankou,restaurant,restaurant,21.257793,48.7249332
2136,Čertov dvor,restaurant,restaurant,21.2600222,48.721235
2137,U kohúta,restaurant,restaurant,21.2592125,48.7241286
2138,Amigos,restaurant,restaurant,21.2145717,48.7115943
2139,U kuchára,restaurant,restaurant,21.2678631,48.7170778
2140,Reštaurácia U anjela,restaurant,restaurant,21.2603558,48.7258479
2141,Pizzeria Grande Caffe,restaurant,restaurant,21.2516538,48.7073953
2142,Pizzeria Mix-Marion,restaurant,restaurant,21.2105107,48.7165972
2143,Bistro Florián,restaurant,restaurant,21.2481271,48.7185684
2144,Česká hospoda,restaurant,restaurant,21.2519403,48.7231641
2145,Veterán Pub,restaurant,restaurant,21.2610124,48.7289484
2146,Bowling Club,restaurant,restaurant,21.2414817,48.7348186
2147,V8 Club,restaurant,restaurant,21.2594296,48.716218
2148,Cinematic,restaurant,restaurant,21.2552504,48.725149
2149,Góvinda,restaurant,restaurant,21.2552764,48.7249069
2150,Cafe-Restaurant Maraton,restaurant,restaurant,21.2512987,48.7271114
2151,Gemer,restaurant,restaurant,21.2564787,48.7165191
2152,Čárda,restaurant,restaurant,21.2564065,48.7183928
2153,Burekas,restaurant,restaurant,21.254338,48.7191862
2154,Biely Tiger,restaurant,restaurant,21.2538988,48.7197517
2155,Hanoi Bistro,restaurant,restaurant,21.253936,48.72022
2156,Mamma mia,restaurant,restaurant,21.2572947,48.7237262
2157,Grand,restaurant,restaurant,21.2576735,48.725093
2158,Garden restaurant,restaurant,restaurant,21.208192,48.7473184
2159,BierStadt,restaurant,restaurant,21.25636,48.720085
2160,,restaurant,restaurant,21.2201425,48.7139195
2161,Pizza South 31,restaurant,restaurant,21.2601098,48.7104104
2162,Pizza pub,restaurant,restaurant,21.2489525,48.7146237
2163,Reštaurácia u Beniho,restaurant,restaurant,21.2014913,48.7798134
2164,Da Vinci,restaurant,restaurant,21.2495401,48.7150059
2165,Pizza Bella,restaurant,restaurant,21.2698902,48.7357131
2166,Dália,restaurant,restaurant,21.2638582,48.7264905
2167,Jaskyňa,restaurant,restaurant,21.2566908,48.7206693
2168,Zlatý drak,restaurant,restaurant,21.2502662,48.7305256
2169,Baránok,restaurant,restaurant,21.2336208,48.7488734
2170,Fantázia,restaurant,restaurant,21.2391528,48.7127035
2171,Piváreň u Švejka,restaurant,restaurant,21.2351873,48.7183702
2172,Parlamentka,restaurant,restaurant,21.2568925,48.7169146
2173,Vincent,restaurant,restaurant,21.2569659,48.7199757
2174,U Vlka,restaurant,restaurant,21.2341359,48.7486526
2175,Kelt pub Grunt,restaurant,restaurant,21.2128762,48.7156408
